ticker,year,month,ret_monthly,n_days,first_close,last_close
دسبحا,2020,3,0.19788841,18,10260.82,11848.28
دسبحا,2020,4,0.21373485,20,12327.63,14380.67
دسبحا,2020,5,0.09304085,20,14712.08,15718.66
دسبحا,2020,6,0.79377163,18,16226.3,28195.68
دسبحا,2020,7,-0.23354492,11,29479.28,21610.72
دسبحا,2020,8,-0.27556623,20,22174.35,15655.54
دسبحا,2020,9,-0.18995737,22,15017.75,12681.65
دسبحا,2020,10,-0.00935673,19,12689.07,12562.99
دسبحا,2020,11,0.19775679,21,12518.5,15047.41
دسبحا,2020,12,0.16658452,22,14928.75,17554.08
دسبحا,2021,1,-0.22855936,21,16775.38,13541.93
دسبحا,2021,2,0.03340635,14,14194.55,13994.32
دسبحا,2021,3,0.03550609,16,13994.32,14491.2
دسبحا,2021,4,-0.01893552,20,14468.95,14216.8
دسبحا,2021,5,-0.14710485,22,14164.89,12125.44
دسبحا,2021,6,0.07140673,16,11984.53,12991.28
دسبحا,2021,7,-0.04514533,17,12951.11,12404.78
دسبحا,2021,8,0.12435233,19,12099.48,13947.35
دسبحا,2021,9,0.18951613,20,14212.47,16590.59
دسبحا,2021,10,-0.13123487,20,16462.05,14413.33
دسبحا,2021,11,0.03232999,22,14349.06,14879.31
دسبحا,2021,12,0.04859611,21,15015.89,15602.39
دسبحا,2022,1,-0.12512873,23,15497.94,13650.08
دسبحا,2022,2,-0.02884049,19,13658.12,13256.41
دسبحا,2022,3,0.06363636,17,13216.24,14100.0
دسبحا,2022,4,0.02165242,19,14083.93,14405.29
دسبحا,2022,5,-0.00948132,21,14437.43,14268.71
دسبحا,2022,6,-0.09032308,13,14204.44,12979.92
دسبحا,2022,7,-0.11581002,20,12912.36,11476.71
دسبحا,2022,8,-0.48197204,15,11375.37,5945.26
دسبحا,2022,9,0.11221591,17,6038.15,6612.41
دسبحا,2022,10,-0.0715198,22,6612.41,6139.49
دسبحا,2022,11,0.07427785,22,6207.05,6595.52
دسبحا,2022,12,0.28297055,20,6595.52,8461.86
دسبحا,2023,1,0.03792415,22,8478.75,8782.77
دسبحا,2023,2,0.11153846,17,8757.43,9762.39
دسبحا,2023,3,-0.05449827,14,9593.49,9230.35
دسبحا,2023,4,0.36322049,17,9255.69,12583.01
دسبحا,2023,5,-0.21610738,22,12025.64,9863.73
دسبحا,2023,6,-0.09455012,12,9981.95,8931.11
دسبحا,2023,7,-0.0489022,23,8922.2,8494.36
دسبحا,2023,8,-0.01364113,21,8494.36,8378.49
دسبحا,2023,9,0.03191489,18,8351.75,8645.88
دسبحا,2023,10,-0.13092784,22,8636.97,7513.9
دسبحا,2023,11,0.02491103,21,7513.9,7701.08
دسبحا,2023,12,0.08796296,21,7808.04,8378.49
دسبحا,2024,1,-0.10106383,23,8378.49,7531.72
دسبحا,2024,2,-0.03550296,18,7513.9,7264.32
دسبحا,2024,3,0.00736196,18,7273.24,7317.8
دسبحا,2024,4,0.0,20,7273.24,7317.8
دسبحا,2024,5,-0.11571255,18,7273.24,6471.04
دسبحا,2024,6,-0.05279644,12,6444.3,6129.39
دسبحا,2024,7,-0.0477707,20,6100.11,5836.59
دسبحا,2024,8,-0.0451505,19,5641.39,5573.06
دسبحا,2024,9,0.05604203,19,5582.82,5885.39
دسبحا,2024,10,-0.09950249,22,5885.39,5299.78
دسبحا,2024,11,0.15285451,19,5280.26,6109.87
دسبحا,2024,12,-0.00798722,23,6275.8,6061.07
دسبحا,2025,1,0.04669887,17,6217.24,6344.12
دسبحا,2025,2,-0.12153846,17,6178.2,5573.06
دسبحا,2025,3,-0.182662,18,5524.26,4555.08
دسبحا,2025,4,0.19348618,20,4680.98,5436.42
دسبحا,2025,5,0.0061824,18,5309.54,5470.03
دسبحا,2025,6,-0.16304348,11,5519.58,4578.18
دسبحا,2025,7,-0.18181818,17,4449.36,3745.78
دسبحا,2025,8,-0.01005291,21,3751.73,3708.13
دسبحا,2025,9,0.0595938,20,3731.91,3929.11
دسبحا,2025,10,-0.45725095,13,3832.99,2132.52
دسبحا,2025,11,0.06459108,21,2195.94,2270.26
دسبحا,2025,12,0.40331733,23,2263.32,3185.9
دسبحا,2026,1,-0.18693624,19,3094.73,2590.34
دسبحا,2026,2,-0.09257842,17,2513.04,2350.53
دسبحا,2026,5,0.23903879,8,2371.34,2912.4
دسبحا,2026,6,0.2120606,18,2999.6,3530.0
دسبحا,2026,7,0.12464589,11,3630.0,3970.0
دسبحان,2016,3,-0.00840207,10,12973.0,12864.0
دسبحان,2016,4,0.01896766,21,12857.0,13108.0
دسبحان,2016,5,-0.14914556,17,13075.0,11153.0
دسبحان,2016,6,-0.00959383,18,11089.0,11046.0
دسبحان,2016,7,0.06047438,19,11048.0,11714.0
دسبحان,2016,8,0.1277958,22,11912.0,13211.0
دسبحان,2016,9,-0.00635834,18,13188.0,13127.0
دسبحان,2016,10,-0.01241716,19,13128.0,12964.0
دسبحان,2016,11,-0.22654206,8,9437.0,9390.0
دسبحان,2016,12,-0.07784878,19,9310.0,8659.0
دسبحان,2017,1,-0.02540709,22,8659.0,8439.0
دسبحان,2017,2,-0.01303472,18,8419.0,8329.0
دسبحان,2017,3,0.05090647,17,8328.0,8753.0
دسبحان,2017,4,-0.06751971,18,8753.0,8162.0
دسبحان,2017,5,-0.087111,15,8060.0,7451.0
دسبحان,2017,6,-0.08428399,16,7449.0,6823.0
دسبحان,2017,7,-0.00058625,23,6811.0,6819.0
دسبحان,2017,8,-0.22144009,14,6776.0,5309.0
دسبحان,2017,9,0.15991712,19,5318.0,6158.0
دسبحان,2017,10,-0.11675869,22,6149.0,5439.0
دسبحان,2017,11,0.01213458,19,5445.0,5505.0
دسبحان,2017,12,-0.04577657,21,5519.0,5253.0
دسبحان,2018,1,-0.16885589,23,5191.0,4366.0
دسبحان,2018,2,-0.1408612,18,4352.0,3751.0
دسبحان,2018,3,-0.03252466,16,3722.0,3629.0
دسبحان,2018,4,-0.01240011,17,3646.0,3584.0
دسبحان,2018,5,-0.05496652,16,3570.0,3387.0
دسبحان,2018,6,0.20401535,17,3390.0,4078.0
دسبحان,2018,7,-0.06964198,22,4061.0,3794.0
دسبحان,2018,8,-0.19140951,16,3832.0,2735.0
دسبحان,2018,9,0.78829982,19,2871.0,4891.0
دسبحان,2018,10,-0.22347168,22,4760.0,3798.0
دسبحان,2018,11,-0.05845182,18,3798.0,3576.0
دسبحان,2018,12,-0.00083893,23,3463.0,3573.0
دسبحان,2019,1,0.13098237,20,3570.0,4041.0
دسبحان,2019,2,-0.06087602,18,4052.0,3795.0
دسبحان,2019,3,0.11040843,19,3765.0,4214.0
دسبحان,2019,4,0.32415757,18,4407.0,5580.0
دسبحان,2019,5,0.24498208,19,5578.0,6947.0
دسبحان,2019,6,-0.07557219,17,7473.0,6422.0
دسبحان,2019,7,0.00295858,23,6534.0,6441.0
دسبحان,2019,8,0.24219842,19,6735.0,8001.0
دسبحان,2019,9,0.53718285,20,8012.0,12299.0
دسبحان,2019,10,-0.23497845,19,12823.0,9409.0
دسبحان,2019,11,0.19842704,20,9831.0,11276.0
دسبحان,2019,12,0.03041859,23,11837.0,11619.0
دسبحان,2020,1,0.23349686,19,11603.0,14332.0
دسبحان,2020,2,0.21636896,20,13802.0,17433.0
دسبحان,2020,3,0.26885791,16,18304.0,22120.0
دسبحان,2020,4,0.03571429,15,23141.0,22910.0
دسبحان,2020,5,-0.01344391,19,24053.0,22602.0
دسبحان,2020,6,0.54455358,13,22693.0,34910.0
دسبحان,2020,7,-0.19249499,21,36640.0,28190.0
دسبحان,2020,8,-0.02092941,19,28790.0,27600.0
دسبحان,2020,9,-0.3942029,22,26410.0,16720.0
دسبحان,2020,10,0.02990431,17,16940.0,17220.0
دسبحان,2020,11,0.27874564,21,17080.0,22020.0
دسبحان,2020,12,0.17620345,21,22200.0,25900.0
دسبحان,2021,1,-0.21776062,21,24650.0,20260.0
دسبحان,2021,2,0.09427443,19,20590.0,22170.0
دسبحان,2021,3,0.00541272,17,22160.0,22290.0
دسبحان,2021,4,-0.15388066,15,22260.0,18860.0
دسبحان,2021,5,-0.12301166,15,18800.0,16540.0
دسبحان,2021,6,-0.01692866,19,14870.0,16260.0
دسبحان,2021,7,0.16728167,17,16110.0,18980.0
دسبحان,2021,8,0.14646997,18,19730.0,21760.0
دسبحان,2021,9,-0.1484375,20,21700.0,18530.0
دسبحان,2021,10,-0.21100917,20,18610.0,14620.0
دسبحان,2021,11,0.03419973,22,14590.0,15120.0
دسبحان,2021,12,-0.07208995,21,14790.0,14030.0
دسبحان,2022,1,-0.46329294,15,9130.0,7530.0
دسبحان,2022,2,-0.00265604,19,7520.0,7510.0
دسبحان,2022,3,0.08521971,17,7480.0,8150.0
دسبحان,2022,4,0.08220859,19,8080.0,8820.0
دسبحان,2022,5,0.07936508,16,9260.0,9520.0
دسبحان,2022,6,-0.21953782,18,8610.0,7430.0
دسبحان,2022,7,-0.10094213,20,7430.0,6680.0
دسبحان,2022,8,0.08832335,21,6660.0,7270.0
دسبحان,2022,9,0.05639615,17,7250.0,7680.0
دسبحان,2022,10,-0.13151042,22,7650.0,6670.0
دسبحان,2022,11,0.19490255,21,6690.0,7970.0
دسبحان,2022,12,-0.21329987,13,7930.0,6270.0
دسبحان,2023,1,0.19457735,22,6240.0,7490.0
دسبحان,2023,2,0.00400534,17,7490.0,7520.0
دسبحان,2023,3,0.09175532,17,7310.0,8210.0
دسبحان,2023,4,0.18148599,17,8040.0,9700.0
دسبحان,2023,5,0.02886598,18,9650.0,9980.0
دسبحان,2023,6,0.00901804,18,9910.0,10070.0
دسبحان,2023,7,0.1857001,23,10090.0,11940.0
دسبحان,2023,8,-0.3718593,15,11970.0,7500.0
دسبحان,2023,9,-0.02,18,7310.0,7350.0
دسبحان,2023,10,0.0244898,22,7260.0,7530.0
دسبحان,2023,11,0.03054449,21,7500.0,7760.0
دسبحان,2023,12,0.07860825,21,7700.0,8370.0
دسبحان,2024,1,-0.08482676,23,8240.0,7660.0
دسبحان,2024,2,-0.08355091,18,7550.0,7020.0
دسبحان,2024,3,0.0014245,18,7030.0,7030.0
دسبحان,2024,4,-0.05547653,20,6960.0,6640.0
دسبحان,2024,5,-0.18975904,15,6620.0,5380.0
دسبحان,2024,6,-0.05576208,18,5340.0,5080.0
دسبحان,2024,7,-0.17913386,20,5030.0,4170.0
دسبحان,2024,8,-0.07458034,19,4020.0,3859.0
دسبحان,2024,9,0.11039129,19,3822.0,4285.0
دسبحان,2024,10,-0.05997666,22,4268.0,4028.0
دسبحان,2024,11,0.10675273,20,3970.0,4458.0
دسبحان,2024,12,-0.16016151,11,4591.0,3744.0
دسبحان,2025,1,0.04967949,18,3812.0,3930.0
دسبحان,2025,2,-0.38473282,12,2923.0,2418.0
دسبحان,2025,3,-0.15467328,12,2398.0,2044.0
دسبحان,2025,4,0.37524462,20,2045.0,2811.0
دسبحان,2025,5,-0.00818214,21,2876.0,2788.0
دسبحان,2025,6,-0.02439024,11,2726.0,2720.0
دسبحان,2025,7,-0.14522059,18,2639.0,2325.0
دسبحان,2025,8,-0.12086022,20,2271.0,2044.0
دسبحان,2025,9,0.19520548,10,2058.0,2443.0
دسبحان,2025,10,0.17928776,21,2405.0,2881.0
دسبحان,2025,11,-0.09371746,21,2839.0,2611.0
دسبحان,2025,12,0.51666028,22,2640.0,3960.0
دسبحان,2026,1,-0.11262626,19,4074.0,3514.0
دسبحان,2026,2,-0.15708594,17,3424.0,2962.0
دسبحان,2026,5,0.09588116,5,2886.0,3246.0
دسبحان,2026,6,0.7159581,20,3343.0,5570.0
دسبحان,2026,7,0.24236984,11,5730.0,6920.0
دسینا,2001,3,0.0,3,103.77,103.77
دسینا,2001,4,-0.03726708,10,103.44,99.9
دسینا,2001,5,0.08754839,19,99.9,108.65
دسینا,2001,6,-0.00931364,11,108.67,107.63
دسینا,2001,7,-0.04910179,1,102.35,102.35
دسینا,2001,8,0.19332493,14,107.47,122.14
دسینا,2001,9,-0.00063325,4,122.05,122.06
دسینا,2001,10,-0.03479776,5,122.06,117.81
دسینا,2001,11,0.00114886,11,117.75,117.95
دسینا,2001,12,-0.00010929,6,117.95,117.93
دسینا,2002,1,-0.00355231,16,117.3,117.51
دسینا,2002,2,0.00093238,9,117.51,117.62
دسینا,2002,3,0.0,5,117.62,117.62
دسینا,2002,4,0.02575343,6,117.64,120.65
دسینا,2002,5,0.12110042,15,121.2,135.26
دسینا,2002,6,0.21980273,13,135.26,165.0
دسینا,2002,7,0.10363281,10,167.57,182.1
دسینا,2002,8,0.03819063,15,182.1,189.05
دسینا,2002,9,-0.09774308,7,179.6,170.57
دسینا,2002,10,-0.00623465,1,169.51,169.51
دسینا,2002,11,-0.17680608,13,132.13,139.54
دسینا,2002,12,0.03926097,8,139.54,145.02
دسینا,2003,1,0.11137778,9,145.38,161.17
دسینا,2003,2,0.012517,16,161.13,163.18
دسینا,2003,3,-0.00272522,14,163.06,162.74
دسینا,2003,4,0.01223762,8,162.77,164.73
دسینا,2003,5,0.01744982,17,164.78,167.61
دسینا,2003,6,0.06194962,14,167.63,177.99
دسینا,2003,7,-0.00253476,2,177.98,177.54
دسینا,2003,8,-0.15777245,6,154.68,149.53
دسینا,2003,9,-0.05310345,11,149.53,141.59
دسینا,2003,10,0.00013656,5,141.62,141.61
دسینا,2003,11,0.06067088,8,141.47,150.2
دسینا,2003,12,0.24176108,12,152.27,186.51
دسینا,2004,1,-0.03521322,6,186.2,179.94
دسینا,2004,2,-0.00705613,5,179.81,178.67
دسینا,2004,3,-0.01561936,2,178.46,175.88
دسینا,2004,4,-0.00696251,1,174.66,174.66
دسینا,2004,5,-0.00029521,1,174.61,174.61
دسینا,2004,6,-0.07969436,5,174.55,160.69
دسینا,2004,7,-0.04484197,6,159.87,153.48
دسینا,2004,8,-0.02830267,12,153.41,149.14
دسینا,2004,9,-0.02891098,11,148.31,144.83
دسینا,2004,10,0.00062302,2,144.83,144.92
دسینا,2004,11,0.24843229,12,146.43,180.92
دسینا,2004,12,-0.04367497,19,180.95,173.02
دسینا,2005,1,-0.08999814,13,164.7,157.45
دسینا,2005,2,-0.65688321,6,51.56,54.02
دسینا,2005,3,-0.0509425,12,54.01,51.27
دسینا,2005,4,-0.02614707,13,50.93,49.93
دسینا,2005,5,0.1843294,16,49.93,59.13
دسینا,2005,6,-0.00032697,2,59.13,59.11
دسینا,2005,7,-0.23691671,6,58.99,45.11
دسینا,2005,8,-0.00300042,6,45.1,44.97
دسینا,2005,9,-0.03224419,6,44.9,43.52
دسینا,2005,10,0.0,2,43.52,43.52
دسینا,2005,11,-0.00133275,1,43.47,43.47
دسینا,2005,12,-0.05679122,9,41.35,41.0
دسینا,2006,1,-0.00613111,4,40.94,40.75
دسینا,2006,2,-0.00917431,5,40.75,40.37
دسینا,2006,3,-0.10440614,10,36.85,36.16
دسینا,2006,4,0.0623886,16,35.93,38.41
دسینا,2006,5,-0.00503354,9,38.13,38.22
دسینا,2006,6,-0.01568298,6,38.21,37.62
دسینا,2006,7,0.23556623,13,37.65,46.48
دسینا,2006,8,-0.01899613,4,46.48,45.6
دسینا,2006,9,-0.00339223,15,45.62,45.44
دسینا,2006,10,0.05275849,17,45.63,47.84
دسینا,2006,11,0.49696887,18,47.99,71.62
دسینا,2006,12,-0.02573794,19,73.05,69.78
دسینا,2007,1,-0.01856641,10,69.78,68.48
دسینا,2007,2,-0.01345883,6,68.47,67.56
دسینا,2007,3,0.03339058,6,67.34,69.81
دسینا,2007,4,0.00609307,15,69.9,70.24
دسینا,2007,5,0.01871902,5,70.23,71.55
دسینا,2007,6,0.04161413,15,72.2,74.53
دسینا,2007,7,-0.04799377,15,74.53,70.95
دسینا,2007,8,-0.00545008,9,70.91,70.57
دسینا,2007,9,-0.01159923,10,71.13,69.75
دسینا,2007,10,-0.04287563,12,69.72,66.76
دسینا,2007,11,-0.02963892,10,66.76,64.78
دسینا,2007,12,0.00069645,13,64.77,64.83
دسینا,2008,1,0.2159475,13,75.99,78.82
دسینا,2008,2,0.27244482,15,79.02,100.3
دسینا,2008,3,-0.2628197,9,98.33,73.94
دسینا,2008,4,0.06790448,20,74.18,78.96
دسینا,2008,5,0.01689657,18,78.5,80.29
دسینا,2008,6,-0.03796757,19,80.07,77.25
دسینا,2008,7,-0.10029204,11,77.25,69.5
دسینا,2008,8,-0.03171658,15,68.55,67.29
دسینا,2008,9,0.07164064,14,67.53,72.11
دسینا,2008,10,0.00142998,5,72.22,72.22
دسینا,2008,12,-0.00026774,2,72.21,72.2
دسینا,2009,1,-0.03169076,2,69.99,69.91
دسینا,2009,3,-0.03586245,6,69.9,67.4
دسینا,2009,4,-0.00640659,7,67.44,66.97
دسینا,2009,5,-0.02425175,9,66.95,65.35
دسینا,2009,6,0.00769306,6,65.34,65.85
دسینا,2009,7,0.10420374,6,65.82,72.71
دسینا,2009,8,0.09409029,14,72.2,79.55
دسینا,2009,9,-0.00782683,8,79.04,78.93
دسینا,2009,10,0.09310478,14,80.08,86.28
دسینا,2009,11,-0.04588382,12,88.86,82.32
دسینا,2009,12,-0.02549258,9,82.32,80.22
دسینا,2010,1,0.11594481,15,80.28,89.52
دسینا,2010,2,0.06671819,16,89.22,95.5
دسینا,2010,3,0.03525718,14,95.67,98.86
دسینا,2010,4,0.09719306,17,98.98,108.47
دسینا,2010,5,-0.05825243,16,108.42,102.15
دسینا,2010,6,0.0698322,16,102.1,109.29
دسینا,2010,7,0.18249813,12,109.38,129.23
دسینا,2010,8,0.19965035,14,129.18,155.03
دسینا,2010,9,0.08405712,13,157.92,168.06
دسینا,2010,10,-0.00086035,7,167.17,167.92
دسینا,2010,11,-0.01108659,2,167.92,166.06
دسینا,2010,12,0.03526531,8,165.98,171.91
دسینا,2011,1,0.06150449,14,172.06,182.49
دسینا,2011,2,0.03946912,8,182.23,189.69
دسینا,2011,3,0.09818961,16,189.06,208.32
دسینا,2011,4,0.15626011,8,216.64,240.87
دسینا,2011,5,-0.06155568,16,237.72,226.04
دسینا,2011,6,0.02171125,18,232.03,230.95
دسینا,2011,7,0.07549538,18,241.53,248.38
دسینا,2011,8,0.02542726,18,258.3,254.7
دسینا,2011,9,0.08447155,19,254.91,276.21
دسینا,2011,10,0.07879151,20,279.8,297.98
دسینا,2011,11,-0.11973593,18,291.97,262.3
دسینا,2011,12,0.09244494,18,261.76,286.55
دسینا,2012,1,-0.01344125,20,286.55,282.7
دسینا,2012,2,-0.01684735,11,282.7,277.93
دسینا,2012,3,-0.05751751,13,276.57,261.95
دسینا,2012,4,-0.00545455,11,261.95,260.52
دسینا,2012,5,-0.01311502,9,259.01,257.1
دسینا,2012,6,-0.01137204,12,257.05,254.18
دسینا,2012,7,-0.00617226,9,254.18,252.61
دسینا,2012,8,-0.0002823,1,252.54,252.54
دسینا,2012,9,-0.01317771,11,252.4,249.21
دسینا,2012,10,-0.05446395,17,249.16,235.64
دسینا,2012,11,-0.01684657,13,235.3,231.67
دسینا,2012,12,0.06505233,23,231.71,246.74
دسینا,2013,1,0.00481696,18,246.71,247.93
دسینا,2013,2,0.18753595,15,244.81,294.42
دسینا,2013,3,0.00936541,14,295.56,297.18
دسینا,2013,4,0.29163334,17,297.25,383.85
دسینا,2013,5,1.05674029,11,399.16,836.06
دسینا,2013,6,0.10613632,18,826.2,924.79
دسینا,2013,7,0.10896278,22,948.61,1025.56
دسینا,2013,8,-0.10249307,20,1023.56,920.45
دسینا,2013,9,0.04448075,21,920.2,961.39
دسینا,2013,10,0.07430906,11,964.07,1032.83
دسینا,2013,11,0.37974274,20,1284.92,1425.04
دسینا,2013,12,0.17038992,21,1412.84,1667.86
دسینا,2014,1,-0.12273934,20,1667.86,1463.14
دسینا,2014,2,0.07395351,18,1488.04,1571.35
دسینا,2014,3,-0.04785707,19,1559.9,1496.15
دسینا,2014,4,-0.01742433,18,1496.15,1470.08
دسینا,2014,5,-0.08326702,12,1469.83,1347.67
دسینا,2014,6,-0.01290185,6,1339.5,1330.28
دسینا,2014,7,-0.02729636,18,1330.28,1293.97
دسینا,2014,8,-0.0250928,22,1294.45,1261.5
دسینا,2014,9,0.08932379,22,1261.5,1374.18
دسینا,2014,10,-0.01349179,19,1361.79,1355.64
دسینا,2014,11,-0.0251559,19,1354.3,1321.54
دسینا,2014,12,-0.00457949,20,1319.62,1315.49
دسینا,2015,1,-0.02234555,21,1314.72,1286.09
دسینا,2015,2,-0.02382731,17,1284.84,1255.45
دسینا,2015,3,0.07789425,18,1256.89,1353.24
دسینا,2015,4,0.0186697,20,1407.33,1378.51
دسینا,2015,5,0.00592334,14,1377.93,1386.67
دسینا,2015,6,0.02059181,16,1375.65,1415.23
دسینا,2015,7,0.17531178,18,1416.8,1663.33
دسینا,2015,8,-0.02973777,20,1666.7,1613.87
دسینا,2015,9,-0.03921705,16,1606.34,1550.58
دسینا,2015,10,0.08605815,17,1554.51,1684.02
دسینا,2015,11,-0.0111482,20,1703.24,1665.24
دسینا,2015,12,-0.00607574,15,1665.24,1655.12
دسینا,2016,1,0.23045575,20,1654.9,2036.56
دسینا,2016,2,0.19772577,21,2082.42,2439.24
دسینا,2016,3,0.29067195,15,2507.03,3148.26
دسینا,2016,4,-0.08959114,21,3138.48,2866.2
دسینا,2016,5,-0.04792909,20,2817.41,2728.83
دسینا,2016,6,0.2188587,16,2865.18,3326.05
دسینا,2016,7,-0.01986116,18,3323.23,3259.99
دسینا,2016,8,0.02754279,21,3261.92,3349.78
دسینا,2016,9,0.11966303,18,3345.55,3750.63
دسینا,2016,10,0.05242818,20,3750.88,3947.27
دسینا,2016,11,0.05238358,17,3947.91,4154.04
دسینا,2016,12,-0.03452216,18,4145.7,4010.63
دسینا,2017,1,0.06932946,17,4039.62,4288.69
دسینا,2017,2,0.06971892,17,4288.69,4587.69
دسینا,2017,3,0.03266876,17,4624.47,4737.56
دسینا,2017,4,0.0407114,18,4716.69,4930.44
دسینا,2017,5,0.06230781,23,4960.76,5237.64
دسینا,2017,6,0.02372704,16,5242.61,5361.92
دسینا,2017,7,-0.02021045,14,5350.98,5253.55
دسینا,2017,8,-0.05477898,20,5207.48,4965.76
دسینا,2017,9,-0.03268759,19,4956.28,4803.45
دسینا,2017,10,-0.03446914,22,4793.15,4637.88
دسینا,2017,11,0.00975752,19,4638.15,4683.13
دسینا,2017,12,0.02870038,21,4683.67,4817.54
دسینا,2018,1,-0.11936101,22,4814.83,4242.51
دسینا,2018,2,-0.07498723,18,4249.83,3924.38
دسینا,2018,3,0.078166,17,3925.73,4231.13
دسینا,2018,4,0.05264506,19,4234.38,4453.88
دسینا,2018,5,-0.13561694,21,4457.13,3849.86
دسینا,2018,6,0.02266488,17,3846.6,3937.11
دسینا,2018,7,0.00928006,19,3912.18,3973.65
دسینا,2018,8,0.01997347,20,4001.24,4053.02
دسینا,2018,9,0.46217395,21,4255.47,5926.22
دسینا,2018,10,-0.18749673,22,6128.67,4815.07
دسینا,2018,11,-0.02730024,18,4805.77,4683.62
دسینا,2018,12,0.20533528,23,4671.22,5645.33
دسینا,2019,1,-0.03014993,22,5596.34,5475.12
دسینا,2019,2,-0.00407701,18,5476.36,5452.8
دسینا,2019,3,0.22908631,14,5450.01,6701.96
دسینا,2019,4,0.20739184,18,6703.14,8091.9
دسینا,2019,5,0.03655883,20,8049.63,8387.73
دسینا,2019,6,0.08012596,16,8522.14,9059.8
دسینا,2019,7,-0.06889169,16,8934.19,8435.66
دسینا,2019,8,0.18308523,19,8710.81,9980.1
دسینا,2019,9,0.33170912,20,9935.16,13290.59
دسینا,2019,10,-0.28609143,19,13558.97,9488.27
دسینا,2019,11,0.16206046,20,9893.3,11025.94
دسینا,2019,12,-0.00200983,23,11101.65,11003.78
دسینا,2020,1,0.09789662,19,11059.18,12081.01
دسینا,2020,2,0.32614899,20,11688.9,16021.22
دسینا,2020,3,0.00073001,16,16775.9,16032.92
دسینا,2020,4,0.30254166,20,16788.82,20883.54
دسینا,2020,5,0.42592702,18,21617.29,29778.4
دسینا,2020,6,0.00959153,20,29925.52,30064.02
دسینا,2020,7,-0.15140495,18,31547.53,25512.18
دسینا,2020,8,-0.13165608,20,25967.09,22153.35
دسینا,2020,9,-0.20675105,22,22097.26,17573.12
دسینا,2020,10,-0.0748227,19,17305.16,16258.25
دسینا,2020,11,0.08547336,21,16227.09,17647.9
دسینا,2020,12,0.08686441,22,17523.27,19180.87
دسینا,2021,1,-0.13287849,21,18701.04,16632.15
دسینا,2021,2,0.03934058,19,17311.39,17286.47
دسینا,2021,3,-0.08471521,17,17186.76,15822.04
دسینا,2021,4,-0.05986609,20,15709.87,14874.84
دسینا,2021,5,-0.21994135,22,14874.84,11603.24
دسینا,2021,6,0.03598281,20,11360.21,12020.76
دسینا,2021,7,0.12522461,14,11889.9,13526.06
دسینا,2021,8,0.06462264,19,13551.58,14400.15
دسینا,2021,9,-0.07576429,20,14763.82,13309.13
دسینا,2021,10,-0.09108341,20,13060.3,12096.89
دسینا,2021,11,0.10179325,21,12288.3,13328.27
دسینا,2021,12,0.00143609,21,13232.57,13347.41
دسینا,2022,1,-0.07026769,23,13315.51,12409.52
دسینا,2022,2,-0.01182519,19,12492.46,12262.77
دسینا,2022,3,0.16024974,17,12262.77,14227.88
دسینا,2022,4,0.19147982,19,14610.69,16952.23
دسینا,2022,5,-0.06736921,21,16952.23,15810.17
دسینا,2022,6,-0.05367232,19,15950.54,14961.61
دسینا,2022,7,0.03065191,6,15229.57,15420.21
دسینا,2022,8,0.09197012,21,15938.53,16838.41
دسینا,2022,9,-0.03505772,17,16795.21,16248.09
دسینا,2022,10,-0.04519273,19,16248.09,15513.79
دسینا,2022,11,0.24547564,20,15643.38,19322.05
دسینا,2022,12,-0.02198212,3,19084.49,18897.31
دسینا,2023,1,-0.54361905,8,6536.67,8624.37
دسینا,2023,2,0.01502504,14,8905.13,8753.96
دسینا,2023,3,0.14967105,17,8761.15,10064.17
دسینا,2023,4,0.23462089,17,9927.39,12425.43
دسینا,2023,5,0.04171495,22,12900.57,12943.76
دسینا,2023,6,-0.08120133,15,12684.6,11892.71
دسینا,2023,7,-0.06191629,19,11878.31,11156.36
دسینا,2023,8,0.05,21,11133.11,11714.17
دسینا,2023,9,-0.00859788,18,11737.42,11613.46
دسینا,2023,10,-0.01334223,22,11613.46,11458.51
دسینا,2023,11,0.00811359,21,11450.76,11551.48
دسینا,2023,12,0.14017438,21,11566.97,13170.7
دسینا,2024,1,-0.03823529,23,13178.45,12667.11
دسینا,2024,2,0.06727829,18,12659.37,13519.34
دسینا,2024,3,0.03724928,18,13503.84,14022.92
دسینا,2024,4,-0.05138122,20,13999.68,13302.41
دسینا,2024,5,-0.0832848,18,13294.66,12194.52
دسینا,2024,6,0.04701398,18,12194.52,12767.83
دسینا,2024,7,0.07601718,17,13031.24,13738.4
دسینا,2024,8,-0.01920694,18,13372.39,13474.53
دسینا,2024,9,0.06569804,18,13483.04,14359.78
دسینا,2024,10,-0.00711322,22,14342.76,14257.64
دسینا,2024,11,0.0758209,21,14308.71,15338.67
دسینا,2024,12,0.08157603,23,15330.15,16589.93
دسینا,2025,1,0.38450502,17,17075.12,23731.52
دسینا,2025,2,-0.06133429,17,23067.58,22275.96
دسینا,2025,3,0.0519679,18,22284.48,23433.6
دسینا,2025,4,0.19324373,20,23603.84,27962.0
دسینا,2025,5,0.00547945,21,27774.73,28115.21
دسینا,2025,6,-0.01967908,11,28889.81,27561.93
دسینا,2025,7,-0.08122614,16,26983.11,25323.18
دسینا,2025,8,0.03568827,21,25360.07,26226.92
دسینا,2025,9,0.08227848,20,26549.69,28384.83
دسینا,2025,10,0.24983756,21,28430.94,35476.43
دسینا,2025,11,0.05458799,21,35374.99,37413.02
دسینا,2025,12,0.27557308,23,37468.35,47723.04
